city,state,lat,lng
soledade,PB,-7.058849598067856,-36.36348348927906
soledade,RS,-28.827449667113736,-52.50925488808854
soledade de minas,MG,-22.056337273273794,-45.04408568268843
solidao,PE,-7.600485181900316,-37.651253389335146
solonopole,CE,-5.736769020281157,-39.02028084266336
solonópole,CE,-5.733807772211572,-39.003825226865985
solânea,PB,-6.75908195647795,-35.658736786892845
sombrio,SC,-29.108465252964574,-49.63523203121822
sonho azul,MT,-15.771533959036402,-58.12140979662527
sonora,MS,-17.583081258667853,-54.754409378924095
sooretama,ES,-19.189127770488813,-40.10086124895696
sorocaba,SP,-23.485346151382075,-47.464450005691745
sorriso,MT,-12.572133957590658,-55.7145156875479
sossego,PB,-6.764674391431472,-36.246936073627474
soure,PA,-0.7281230175502291,-48.51495708524847
sousa,PB,-6.7640378841852185,-38.2304883358396
sousania,GO,-16.869901333564314,-49.855601858840714
souto soares,BA,-12.082122478775553,-41.6517395333046
sp,SP,-23.61021429242206,-46.701778950480296
sucatinga,CE,-4.260906953003241,-38.052409891968935
sucesso,CE,-4.94241017110285,-40.53800343587756
sucupira,TO,-11.987673635435925,-48.9111466667479
sucupira do norte,MA,-6.4778232161363025,-44.191216518945964
sucupira do riachao,MA,-6.413688667723884,-43.545261041488274
sud mennucci,SP,-20.689439238370312,-50.923232206352566
sul brasil,SC,-26.737663996732635,-52.96596022331037
sulina,PR,-25.699912147716937,-52.72068813344798
sumare,SP,-22.820374918645975,-47.23182615492956
sumaré,SP,-22.82275126882283,-47.22962208856447
sume,PB,-7.67021380464282,-36.88074893721564
sumidouro,RJ,-22.055331228832138,-42.673564014326516
sumé,PB,-7.67251011083269,-36.88164420033337
surubim,PE,-7.841478546195655,-35.75945003965524
suzanapolis,SP,-20.50077378738309,-51.02623837784725
suzano,SP,-23.549529536840787,-46.30959916897046
suzanápolis,SP,-20.500968036493,-51.02731883122343
sátiro dias,BA,-11.6050649478914,-38.583318532617135
são benedito,CE,-4.047686097136362,-40.86576525290958
são benedito das areias,SP,-21.32139784808599,-47.02811225996563
são benedito do rio preto,MA,-3.335965001422211,-43.52869854517663
são benedito do sul,PE,-8.811412828012356,-35.91659350126442
são bentinho,PB,-6.889693500000002,-37.724274
são bento,MA,-2.699093715465527,-44.83269921794058
são bento,PB,-6.493357449920246,-37.44867190175741
são bento abade,MG,-21.58465227027308,-45.07125891211912
são bento do sapucaí,SP,-22.688958282241483,-45.72854705128433
são bento do sul,SC,-26.24225976063252,-49.38932585143384
são bento do tocantins,TO,-6.028298687780504,-47.92558784580205
são bento do una,PE,-8.522516592723374,-36.442597820361726
são bernardino,SC,-26.47239319784835,-52.96319973127304
são bernardo,MA,-3.3391067960793617,-42.41841418665604
são bernardo do campo,SP,-23.70699035444175,-46.56379856796878
são borja,RS,-28.65155582702797,-56.00943403425618
são brás,AL,-10.12661809593617,-36.89832968747444
são brás do suaçuí,MG,-20.62844759897709,-43.95235716211041
são caetano do sul,SP,-23.625461379213444,-46.56586067386289
são caitano,PE,-8.328542730055236,-36.13818636737939
são camilo,PR,-24.19128916837611,-53.91280226571417
são carlos,SC,-27.081178103174803,-53.00348931594267
são carlos,SP,-22.014507842166054,-47.8942078710849
são carlos do ivaí,PR,-23.318621500052952,-52.47687362768169
são cristóvão,SE,-10.965820370060563,-37.16781223598256
são cristóvão do sul,SC,-27.267017245984377,-50.421406091468526
são desidério,BA,-12.36379746282131,-44.97619217135655
são domingos,BA,-11.4590469697366,-39.52611494308682
são domingos,GO,-13.404981772016242,-46.30992013677237
são domingos,PE,-26.562523472034155,-52.543714226844685
são domingos,SC,-26.557137772552544,-52.538047895857375
são domingos,SE,-10.791601348447578,-37.568829853927134
são domingos das dores,MG,-19.638626603972344,-42.331988154916075
são domingos do araguaia,PA,-5.550934660082295,-48.73137871172831
são domingos do capim,PA,-1.8008579999999448,-47.68980199999996
são domingos do maranhão,MA,-5.589162105212338,-44.37486414003935
são domingos do norte,ES,-19.145774186962857,-40.622819319010034
são domingos do prata,MG,-19.871945783056365,-42.96428516961723
são domingos do sul,RS,-28.531905087349504,-51.88965266373966
são felipe,BA,-12.844625060077595,-39.091395056008295
são felipe d'oeste,RO,-11.9068425,-61.51262175
são fidélis,RJ,-21.64719039659607,-41.754350699972356
são francisco,MG,-15.953374784199942,-44.861229622673726
são francisco,SE,-10.348806164141426,-36.8874579179968
são francisco,SP,-20.359108250437526,-50.69691625061253
são francisco da praia,SP,-23.819652000000005,-45.437362963356286
são francisco de assis,RS,-29.547798042231843,-55.12705495969741
são francisco de assis do piauí,PI,-8.191555962792325,-41.647130754448725
são francisco de goiás,GO,-15.940072405823583,-49.26191989892912
são francisco de itabapoana,RJ,-21.55350204798958,-41.16872201796026
são francisco de paula,MG,-20.706163779888,-44.98465219230951
são francisco de paula,RS,-29.445851481436545,-50.58132326888674
são francisco de sales,MG,-19.86229007356663,-49.76992942242488
são francisco do brejão,MA,-5.123742970969467,-47.38270430925396
são francisco do conde,BA,-12.624964709323375,-38.6670956548879
são francisco do guaporé,RO,-12.060619845835472,-63.570174390395245
são francisco do maranhão,MA,-6.202325999999946,-43.12447999999995
são francisco do oeste,RN,-5.999406521354924,-38.16968128380714
são francisco do pará,PA,-1.172985060399491,-47.796671352126175
são francisco do piauí,PI,-7.179914999999944,-42.49766599999995
são francisco do sul,SC,-26.243813821970136,-48.59435782551697
são francisco xavier,SP,-22.913703391493726,-45.95971336994925
são félix,BA,-12.607082595263662,-38.96867481533582
são félix de balsas,MA,-7.083257405222594,-44.81067219523754
são félix de minas,MG,-18.590799159230052,-41.48909995629491
são félix do araguaia,MT,-11.621292674265105,-50.67806411001457
são félix do coribe,BA,-13.403532406388459,-44.19423602699434
são félix do piauí,PI,-5.93514640026863,-42.11261169946273
são félix do xingu,PA,-6.691046288881002,-51.97958944590732
são gabriel,BA,-11.226249466359647,-41.86769221981754
são gabriel,RS,-30.335740230618452,-54.328189971269545
são gabriel da palha,ES,-19.01789620333684,-40.53861047124775
são gabriel do oeste,MS,-19.38076839951226,-54.57695897985476
são geraldo,MG,-20.922358974974745,-42.832371483632755
são geraldo da piedade,MG,-18.84408275179725,-42.28895560991982
são geraldo do araguaia,PA,-6.388821547232829,-48.56698302658132
são geraldo do baixio,MG,-18.917484574740243,-41.356845477270525
são gonçalo,RJ,-22.827921712451282,-43.02939451288377
são gonçalo de botelhos,MG,-21.59559560654441,-46.319837714119615
são gonçalo do abaeté,MG,-18.340034607420346,-45.832799935860265
são gonçalo do amarante,CE,-3.585664535288989,-38.96037137685096
são gonçalo do amarante,RN,-5.77079118422853,-35.281257609357226
são gonçalo do pará,MG,-19.984726631293167,-44.854870246086975
são gonçalo do rio abaixo,MG,-19.61682963149705,-43.35583737836244
são gonçalo do sapucaí,MG,-21.892837890345575,-45.59528281367588
são gonçalo dos campos,BA,-12.429029897265854,-38.94849823064862
são gotardo,MG,-19.319961794491615,-46.04977403867123
são jerônimo,RS,-29.96267019451394,-51.72990973694797
são jerônimo da serra,PR,-23.70974192641357,-50.760502302919136
são joaquim,SC,-28.29089794005561,-49.93411354581249
são joaquim da barra,SP,-20.584210914195832,-47.862688943053804
são joaquim de bicas,MG,-20.050007459833353,-44.262501122198394
são joaquim do monte,PE,-8.431431927330888,-35.809761903681405
são jorge d'oeste,PR,-25.708757230591235,-52.91762633595371
são jorge do ivaí,PR,-23.435004207974647,-52.29301754749575
são jorge do patrocínio,PR,-23.768884612476505,-53.885479962263034
são josé,SC,-27.581756804734663,-48.63008349400496
são josé da barra,MG,-20.723949248193797,-46.30474555659566
são josé da bela vista,SP,-20.593139925831352,-47.64640344970735
são josé da boa vista,PR,-23.931577388056013,-49.658658530045045
são josé da coroa grande,PE,-8.900759277935991,-35.15008704008905
são josé da lagoa tapada,PB,-6.941452018906471,-38.16255425276072
são josé da laje,AL,-9.007214023629544,-36.058789004161326
são josé da lapa,MG,-19.708291769900878,-43.9775434727175
são josé da mata,PB,17.25564855994209,-22.816699017412333
são josé da safira,MG,-18.325267269662465,-42.14367942800072
são josé da tapera,AL,-9.562543486057487,-37.381093755776654
são josé da varginha,MG,-19.71446224785644,-44.55436613949886
são josé da vitória,BA,-15.08343892958479,-39.338969790648434
são josé das laranjeiras,SP,-25.39576459305828,-52.406166725684784
são josé das missões,RS,-27.77830391895551,-53.12097685143531
são josé das palmeiras,PR,-24.836207238318757,-54.06564551321986
são josé de caiana,PB,-7.250292602208022,-38.298280800247454
são josé de mipibu,RN,-6.066187719089299,-35.242636028104826
são josé de piranhas,PB,-7.119199591356136,-38.50188922170101
são josé de ribamar,MA,-2.5520438237960605,-44.16351254015509
são josé de ubá,RJ,-21.359215306936647,-41.939981650072376
são josé do alegre,MG,-22.33010095674348,-45.52177426081412
são josé do barreiro,MG,-20.345743643988364,-46.48387672787423
são josé do barreiro,SP,-22.645653435829537,-44.57836551794518
são josé do belmonte,PE,-7.863035644257648,-38.75877926992335
são josé do bonfim,PB,-7.160750862352849,-37.30649873293842
são josé do calçado,ES,-21.02921512809214,-41.65408564166577
são josé do campestre,RN,-6.326897736555219,-35.714357444193304
são josé do cedro,SC,-26.457411987811394,-53.513108744974325
são josé do cerrito,SC,-27.660157955332576,-50.58063103143941
são josé do divino,MG,-18.47781246213889,-41.38497066063352
são josé do divino,PI,-3.811876685288167,-41.833214141872276
são josé do egito,PE,-7.855382384079024,-37.91732958715433
são josé do goiabal,MG,-19.924842198360935,-42.70981293252649
são josé do herval,RS,-29.045657637282048,-52.29382141058333
são josé do hortêncio,RS,-29.534347778154352,-51.25053115380663
são josé do itueto,MG,-19.35504564893183,-41.42727864886645
são josé do jacuri,MG,-18.27689302855011,-42.671699027652096
são josé do jacuípe,BA,-11.445538791150131,-39.97632490155513
são josé do mantimento,MG,-20.006248581886872,-41.74862178576077
são josé do norte,RS,-31.99280399219941,-52.00851839424095
são josé do ouro,RS,-28.227434475144484,-51.489592180083825
são josé do peixe,PI,-7.494775716734682,-42.567504536836736
são josé do povo,MT,-16.56233443306238,-54.29882172901994
são josé do rio claro,MT,-13.541520894745139,-56.70717559524341
são josé do rio pardo,SP,-21.581303580203613,-46.964902477477544
são josé do rio preto,SP,-20.811205312456675,-49.37156602875299
são josé do sabugi,PB,-6.774287508482789,-36.79941121016199
são josé do torto,CE,-7.228791991219703,-39.34169745822788
são josé do turvo,RJ,-28.67494702493616,-49.36783488017424
são josé do vale do rio preto,RJ,-22.165840382564134,-42.94448582335444
são josé do xingu,MT,-10.661123999999944,-52.65415699999996
são josé dos ausentes,RS,-28.74596050665444,-50.059604225523984
são josé dos campos,SP,-23.213413241014663,-45.882143249845676
são josé dos pinhais,PR,-25.531889309275737,-49.17521743532039
são josé dos quatro marcos,MT,-15.622047052542307,-58.18915951924859
são josé dos ramos,PB,-7.247067228711103,-35.380543663332325
são joão,PE,-8.873941935211384,-36.36919093873814
são joão,PR,-25.826906172112444,-52.72811126351982
são joão batista,MA,-2.9586501646216568,-44.798981948447505
são joão batista,SC,-27.275459996305216,-48.84973429175817
são joão batista do glória,MG,-20.602958465282114,-46.47611641042393
são joão d'aliança,GO,-14.707930502390841,-47.52353117333636
são joão da barra,RJ,-21.698540200384695,-41.08306671420559
são joão da boa vista,SP,-21.97722525794463,-46.79014411345205
são joão da mata,MG,-21.931818928487512,-45.92695690653725
são joão da ponte,MG,-15.949820161708304,-43.99523875886755
são joão da urtiga,RS,-27.816570612150507,-51.83005314976926
são joão das duas pontes,SP,-20.390894999133323,-50.38156540356391
são joão das missões,MG,-14.881155955525909,-44.087317369836505
são joão de iracema,SP,-20.513540000251275,-50.352307329307834
são joão de itaguaçu,SP,-23.416802854728047,-46.46687903677905
são joão de meriti,RJ,-22.786259967240326,-43.3654534826627
são joão de pirabas,PA,-0.7758978286674582,-47.17777032325635
são joão del rei,MG,-21.13077815448042,-44.25135849620716
são joão do caiuá,PR,-22.856687767663306,-52.33370991406355
são joão do cariri,PB,-7.391137769611057,-36.53215351773699
são joão do carú,MA,-3.554442648919661,-46.25817075974752
são joão do itaperiú,SC,-26.56292647027343,-48.75857886021407
são joão do ivaí,PR,-23.99209972161412,-51.817984248752936
são joão do jaguaribe,CE,-5.27276260793315,-38.27382643796102
são joão do manhuaçu,MG,-20.391766586276727,-42.151316726247984
são joão do manteninha,MG,-18.719972131573247,-41.16555050024646
são joão do oeste,SC,-27.09624937606297,-53.59440904462728
são joão do oriente,MG,-19.338815721561872,-42.158285548314105
são joão do paraíso,MA,-6.466146700399316,-47.05096186100434
são joão do paraíso,MG,-15.314550502766926,-42.021294964520166
são joão do paraíso,RJ,-21.495594074876205,-47.32820217492682
são joão do pau d%26apos%3balho,SP,-21.269165301127543,-51.668757517234354
são joão do pau d'alho,SP,-21.255881745838877,-51.66957226073447
são joão do piauí,PI,-8.00417686391915,-42.24725070529207
são joão do rio do peixe,PB,-6.728563703804875,-38.448754175093114
são joão do soter,MA,-5.109156384845848,-43.80611132290735
são joão do sul,SC,-29.210113341123822,-49.79698677094398
são joão do triunfo,PR,-25.68611826276171,-50.29919624538776
são joão dos patos,MA,-6.495305139500813,-43.702989872736
são joão evangelista,MG,-18.547866205594325,-42.76306354555662
são joão nepomuceno,MG,-21.541136239638817,-43.00905201737843
são julião,PI,-7.088878274656825,-40.829200472198
são leopoldo,RS,-29.764369689989703,-51.14244157472262
são lourenço,MG,-22.117239526221905,-45.05565379694467
são lourenço da mata,PE,-7.998483785214293,-35.034335971522715
são lourenço da serra,SP,-23.853054606708426,-46.94621476422237
são lourenço do oeste,SC,-26.360677856829813,-52.85261531674147
são lourenço do sul,RS,-31.361028565800165,-51.982692636312336
são ludgero,SC,-28.332079307931007,-49.17801270621753
são luiz do norte,GO,-14.859879211343577,-49.331156231299694
são luiz do paraitinga,SP,-23.229680086712364,-45.48260036327828
são luiz gonzaga,RS,-28.406980079567223,-54.95570179977067
são luís,MA,-2.527987575259796,-44.25925569025351
são luís de montes belos,GO,-16.514851532785123,-50.37478621421199
são luís do curu,CE,-3.6708586912350354,-39.239119360774204
são luís do quitunde,AL,-9.31043262709101,-35.570369589744125
são luís gonzaga do maranhão,MA,-4.378447402386183,-44.67063002025413
são mamede,PB,-6.927969925839609,-37.09766516688585
são manoel do paraná,PR,-23.376683999999948,-52.607968999999954
são manuel,SP,-22.739394288220005,-48.571875105882896
são marcos,RS,-28.964545591994124,-51.069834004884655
são martinho,PR,-23.19487800812189,-51.44076418862933
são martinho,RS,-27.7089378641363,-53.9648397561722
são martinho,SC,-28.165728648271124,-48.97809062680605
são martinho da serra,RS,-29.542551228502425,-53.85604669443725
são mateus,ES,-18.72268588184783,-39.85227941544041
são mateus do maranhão,MA,-4.032130493388908,-44.46718638620339
são mateus do sul,PR,-25.870607636237974,-50.39197817466797
são miguel,RN,-6.21317549267172,-38.5015287404444
são miguel arcanjo,SP,-23.884956695115978,-48.01262168694238
são miguel da baixa grande,PI,-5.86516003236143,-42.18594706532803
são miguel da boa vista,SC,-26.69150797686976,-53.25360177955401
são miguel das matas,BA,-13.049921308887797,-39.45565185359631
são miguel das missões,RS,-28.58616626152666,-54.53736361729992
são miguel do anta,MG,-20.717008502608312,-42.716167460264785
são miguel do araguaia,GO,-13.25282468286271,-50.1592099743144
são miguel do fidalgo,PI,-7.583655139263418,-42.370749632521765
são miguel do gostoso,RN,-5.146114915783064,-35.69022671054224
são miguel do guamá,PA,-1.6081465209072632,-47.48929405796049
são miguel do guaporé,RO,-11.695352013670801,-62.717612293358435
são miguel do iguaçu,PR,-25.339064279485356,-54.23078211268489
são miguel do oeste,SC,-26.73425212947424,-53.51650376925321
são miguel do passa quatro,GO,-17.026721769084396,-48.67065365684286
são miguel do tapuio,PI,-5.502728385672942,-41.32488129445539
são miguel do tocantins,TO,-5.55336986812628,-47.57664595313559
são miguel dos campos,AL,-9.791752589275383,-36.084852944060415
são miguel dos milagres,AL,-9.266110151969752,-35.37059660045783
são nicolau,RS,-28.185465116084167,-55.26843801624395
são paulo,RN,-23.515978148767932,-46.582169967107184
são paulo,SP,-23.573390113245885,-46.63755845077581
são paulo das missões,RS,-28.020579498308784,-54.93383362629
são paulo de olivença,AM,-3.468474003147058,-68.9573465902978
são paulo do potengi,RN,-5.895110335257227,-35.75946531552755
são pedro,RN,-5.895215517021465,-35.63965586237755
são pedro,SP,-22.551922888644967,-47.908492581123205
são pedro da aldeia,RJ,-22.832830679985246,-42.16416812170699
são pedro da serra,RS,-29.424040385743293,-51.51023840636887
são pedro da união,MG,-21.11504739612703,-46.638396777530126
são pedro da água branca,MA,-5.080855836997032,-48.43026453737932
são pedro de alcântara,SC,-27.570148849392968,-48.75586985824194
são pedro de rates,ES,-20.78110999999996,-41.80055999999996
são pedro do avaí,MG,-20.19775435121853,-42.18023855191484
são pedro do butiá,RS,-28.12397305108256,-54.892184715243445
são pedro do iguaçu,PR,-24.934062931259803,-53.85974946939524
são pedro do ivaí,PR,-23.8653615446294,-51.85766729657264
são pedro do paraná,PR,-22.824562106505063,-53.22110045438133
são pedro do suaçuí,MG,-18.365257208474493,-42.6039832464259
são pedro do sul,RS,-29.616792497637253,-54.18006451678355
são pedro do turvo,SP,-22.697387590316417,-49.287435299776284
são pedro dos ferros,MG,-20.156647360327018,-42.53983107223784
são rafael,RN,-5.802867001319044,-36.88554141177762
são raimundo das mangabeiras,MA,-7.023034074228642,-45.4795979158084
são raimundo do doca bezerra,MA,-5.104648679121562,-45.08285470512421
são raimundo nonato,PI,-9.014907052213573,-42.692524984031216
são roberto,MA,-5.020740868222199,-44.99408214665954
são romão,MG,-16.36654073018793,-45.071094889650595
são roque,SP,-23.533765952864858,-47.12637531094086
são roque de minas,MG,-20.247708811795896,-46.36607545447398
são roque do canaã,ES,-19.739244715149066,-40.66528841993358
são salvador do tocantins,TO,-12.74889317984065,-48.23568491557707
são sebastião,AL,-9.932548644122267,-36.55405284283544
são sebastião,DF,-15.90801337472657,-47.75804607824801
são sebastião,SP,-23.77886630781933,-45.52282688180516
são sebastião da amoreira,PR,-23.465042644505985,-50.76216853355131
são sebastião da bela vista,MG,-22.159489799220733,-45.75690177892895
são sebastião da boa vista,PA,-1.6726301806192276,-49.555273689031694
são sebastião da grama,SP,-21.711910467243676,-46.81520389159519
são sebastião da vala,MG,-17.82668041632114,-44.52208292012452
são sebastião da vitória,MG,-21.24386174851895,-44.41230948978164
são sebastião do alto,RJ,-15.943421722445372,-39.33764191233362
são sebastião do anta,MG,-19.498244329717913,-41.98097822232586
são sebastião do caí,RS,-29.591478965569415,-51.362383832322884
são sebastião do maranhão,MG,-18.088601318339943,-42.5746737393351
são sebastião do oeste,MG,-20.276093372214508,-45.00389249761863
são sebastião do paraíso,MG,-20.915052025428672,-46.98486559845375
são sebastião do passe,BA,-12.472942011553254,-39.215011184823084
são sebastião do passé,BA,-12.515066431347282,-38.49405358146306
são sebastião do pontal,MG,-24.07054201483984,-48.42442929311304
são sebastião do rio verde,MG,-22.218928040318694,-44.97944626943102
são sebastião do sacramento,MG,-20.120390719354397,-42.17658000827172
são sebastião dos torres,MG,-21.285999999999945,-43.666519999999934
são sepé,RS,-30.168149264696797,-53.568233087475235
são simão,GO,-18.9987660585432,-50.551241299562115
são simão,SP,-21.444955459278415,-47.5903422870533
são thomé das letras,MG,-21.721813922635697,-44.9829870861616
são tiago,MG,-20.92526247858698,-44.51992824113234
são tomás de aquino,MG,-20.77944618802748,-47.10084532259302
são tomé,PR,-23.536439300444595,-52.58596242341945
são tomé,RN,-5.975612999999999,-36.07785674999999
são valentim,RS,-27.559357910814573,-52.52401116567593
são valentim do sul,RS,-29.042876999999947,-51.76472299999996
são valério da natividade,TO,-11.971912312190216,-48.23420031123164
são vendelino,RS,-29.368211431186968,-51.37857490398953
são vicente,MG,-20.362621821209384,-44.4433525480477
são vicente,RN,-6.222532886411812,-36.68144531239235
são vicente,SP,-23.964404244037368,-46.395686783037526
são vicente de minas,MG,-21.70166321273918,-44.443205888170134
são vicente de paula,RJ,-22.723828012121782,-42.258366888617715
são vicente do sul,RS,-29.694679308371693,-54.676261396925895
são vicente ferrer,MA,-2.8931465983127174,-44.880837757268
são vicente ferrer,PE,-7.591234863515374,-35.48783355340312
sãopaulo,SP,-23.560772500418363,-46.50739505939465
sério,RS,-29.38686714080848,-52.26798168056482
sítio do mato,BA,-13.086650516297114,-43.46618270942044
sítio do quinto,BA,-10.367055288637209,-38.20431954116826
sítio grande,BA,-12.429225064452792,-45.08604599271614
tabai,RS,-29.687450437628005,-51.71994389843217
tabapora,MT,-11.297234770990812,-56.784502451796016
tabaporã,MT,-11.3066960609456,-56.815350859913636
tabapua,SP,-20.963829158335304,-49.032245402837326
tabapuã,SP,-20.96270198659065,-49.035516373931884
tabatinga,AM,-4.235397564986945,-69.93294484842663
tabatinga,SP,-21.73706314242179,-48.687600901117015
tabira,PE,-7.590727896323007,-37.53988021706025
taboao da serra,SP,-23.62073811159514,-46.78015554029438
taboas,RJ,-22.209936834318952,-43.62279260578897
tabocas do brejo velho,BA,-12.6235237803351,-44.06177476053478
taboleiro grande,RN,-5.929135092256689,-38.04529412754593
taboão da serra,SP,-23.62008702925047,-46.7798507855267
tabuao,MG,-21.98706775340951,-44.03259788800993
tabuleiro,MG,-21.360075006082585,-43.24784350673851
tabuleiro do norte,CE,-5.249525498974742,-38.12931202446786
tacaimbo,PE,-8.3171265773973,-36.292013477121316
tacaratu,PE,-9.104113252980355,-38.128680389513896
taciba,SP,-22.389796019403477,-51.28957838619756
tacuru,MS,-23.63513947116163,-55.017107463670186
taguai,SP,-23.45351669470917,-49.40551649651974
taguatinga,DF,-15.786667997805841,-48.023906711862644
taguatinga,TO,-12.398604932189372,-46.439265385294775
taguaí,SP,-23.453635429716805,-49.40535645606471
taiacu,SP,-21.143836321023585,-48.510875616773994
taiaçu,SP,-21.143916845731848,-48.51079848107177
tailandia,PA,-2.939982148163506,-48.943157055599
tailândia,PA,-2.9412617468599533,-48.951507880218536
taio,SC,-27.11859383973755,-49.998507117485964
taiobeiras,MG,-15.812215251340339,-42.22709529057218
taipas do tocantins,TO,-12.192317149902745,-46.99154609637422
taipu,RN,-5.622510462707815,-35.59801564545257
taiuva,SP,-21.124081968639175,-48.45056152958666
taió,SC,-27.117435959084837,-50.005061328830436
taiúva,SP,-21.127545924114692,-48.43924107031631
taliandia,PA,-2.922426055574731,-48.94390648726414
talisma,TO,-12.799398640851607,-49.09221114032755
talismã,TO,-12.79940462000609,-49.09145835477472
tamandare,PE,-8.753523336332707,-35.11422501467759
tamandaré,PE,-8.7547605969305,-35.102498830042315
tamarana,PR,-23.724770743785037,-51.096055257485524
tambau,SP,-21.70267834513217,-47.27662248897465
tambaú,SP,-21.70880348565756,-47.27460777392253
tamboara,PR,-23.19956290910682,-52.499539370185424
tamboril,CE,-4.83181843540217,-40.348860756061846
tamboril do piaui,PI,-8.401252761358954,-42.91263794033974
tamoios (cabo frio),RJ,-22.622490975236257,-42.00497254682101
tanabi,SP,-20.623521591055777,-49.65195844976547
tangara,RN,-6.203338072779201,-35.80553487106788
tangara,SC,-27.101727372523353,-51.246908864743894
tangara da serra,MT,-14.615616305780515,-57.51396278457001
tangará,RN,-6.196779439253644,-35.80270445768782
tangará,SC,-27.100596024965068,-51.24578879734562
tangará da serra,MT,-14.61319245144467,-57.51787667109965
tangua,RJ,-22.73511454758881,-42.72819732708133
tanguá,RJ,-22.73547911402604,-42.72697331407286
tanhacu,BA,-14.056014153094598,-41.23552928875148
tanhaçu,BA,-14.071129436267709,-41.23322450972969
tanque d'arca,AL,-9.534569468663042,-36.433853041307216
tanque do piaui,PI,-6.598848296391562,-42.282226364807606
tanque novo,BA,-13.548673267223352,-42.494980485923726
tanquinho,BA,-11.9746483176574,-39.10634024935812
taparuba,MG,-19.76348777029724,-41.613996982306276
tapaua,AM,-5.6240831586997,-63.1864146183556
tapauá,AM,-5.625843343813425,-63.18725820298912
tapejara,PR,-23.734126846454718,-52.866134138670226
tapejara,RS,-28.06895869493593,-52.01206796080064
tapera,RS,-28.627901293386625,-52.86988286131272
taperoa,BA,-13.535668597704012,-39.10031323658839
taperoa,PB,-7.208981044070023,-36.82368218874969
taperoá,BA,-13.532737093338374,-39.102095590402634
taperoá,PB,-7.207134682647565,-36.821296664718645
taperuaba,CE,-4.080853105930747,-39.94746353873209
tapes,RS,-30.67407284892654,-51.39790575071823
tapinas,SP,-21.446557199012133,-48.78737039593602
tapira,MG,-19.92528253274444,-46.82785202306656
tapira,PR,-23.32009020500536,-53.07269393986758
tapirai,MG,-19.888791900231322,-46.02071323866608
tapirai,SP,-23.963948634330897,-47.50537315696252
tapiramuta,BA,-11.847324908158514,-40.79289700959201
tapiramutá,BA,-11.850443920278531,-40.7894961046313
tapiratiba,SP,-21.472495940036872,-46.74849920183369
tapiraí,SP,-23.963848494046186,-47.50556081214753
tapuirama,MG,-19.14689418037075,-47.93378465838581
tapurah,MT,-12.730236325949065,-56.51946937964815
taquara,RS,-29.651763839051508,-50.78008597988864
taquaracu de minas,MG,-19.661487650044105,-43.68840138634313
taquaral,SP,-21.07286714179686,-48.41284118068574
taquaral de goias,GO,-16.053370706691865,-49.60321286333268
taquaral de goiás,GO,-16.05266172714732,-49.59559911657266
taquarana,AL,-9.647419962029984,-36.49400160914397
taquaraçu de minas,MG,-19.66684208846275,-43.692897283531195
taquari,RS,-29.79261154979131,-51.86124955771729
taquaritinga,SP,-21.40553874898688,-48.50487960125685
taquaritinga do norte,PE,-7.910858713164717,-36.07161879922118
taquarituba,SP,-23.532344407408793,-49.2463222335984
taquarivai,SP,-23.926005079636678,-48.69816566201276
taquarivaí,SP,-23.923641392715897,-48.69652394667039
taquarucu do sul,RS,-27.39911146523778,-53.46662887237401
taquarussu,MS,-22.486767515758615,-53.35147606876572
taquaruçu do sul,RS,-27.40035018961448,-53.46723712237549
tarabai,SP,-22.30449012443575,-51.55827751528551
tarauaca,AC,-8.162469189938864,-70.76958170622295
tarauacá,AC,-8.163256347608423,-70.7670163049383
tarrafas,CE,-6.684456633790771,-39.75605208812144
taruma,SP,-22.74889054354078,-50.57897146765394
tarumirim,MG,-19.285073278116073,-42.00388859625823
tarumã,SP,-22.749438852895715,-50.57877803203592
tasso fragoso,MA,-8.476693280728103,-45.74696136527655
tatui,SP,-23.35075987337708,-47.847722286160455
tatuí,SP,-23.351860843084566,-47.84838126727026
taua,CE,-6.002053911342161,-40.293258855592434
tauape,BA,-14.58924414572921,-42.43811682600474
taubate,SP,-23.02534602957091,-45.56402304174687
taubaté,SP,-23.02545237243883,-45.56263472630796
tauá,CE,-5.995816993426346,-40.29127276019542
tavares,PB,-7.635307796098165,-37.877906991133926
tavares,RS,-31.284256536049984,-51.08718013091004
tebas,MG,-21.55209433346309,-42.68502528176471
tecainda,SP,-22.002037882381078,-51.13586076317752
tefe,AM,-3.3519927636648448,-64.71282943026256
tefé,AM,-3.351003155790707,-64.71381986642935
teixeira,PB,-7.223482249942097,-37.25336131178926
teixeira de freitas,BA,-17.533701523607384,-39.74551200962675
teixeira soares,PR,-25.371975656252413,-50.462083835822334
teixeiras,MG,-20.653805126045775,-42.85515453493235
teixeiropolis,RO,-10.933360359378424,-62.2559724382213
teixeirópolis,RO,-10.93202613173954,-62.257128120720616
tejucuoca,CE,-3.989750580307875,-39.57709857131125
tejupa,SP,-23.38092125913761,-49.31942956589433
tejupá,SP,-23.345271300548596,-49.37767643138816
tejuçuoca,CE,-3.988963127057244,-39.57959350744396
telemaco borba,PR,-24.32896860319107,-50.62825093529303
telha,SE,-10.206161545362404,-36.88485305490262
telêmaco borba,PR,-24.326990516049726,-50.63278702894864
tenente ananias,RN,-6.464288727567204,-38.18007764745476
tenente laurentino cruz,RN,-6.147540501484277,-36.71732568614249
tenente portela,RS,-27.37105304978636,-53.75858565720006
